商品ID,日付,販売個数
77,2012-11,467
77,2012-12,960
77,2013-01,546
77,2013-02,624
77,2013-03,551
77,2013-04,446
77,2013-05,416
77,2013-06,519
77,2013-07,481
77,2013-08,416
77,2013-09,457
77,2013-10,221
77,2013-11,204
77,2013-12,357
77,2014-01,192
77,2014-02,203
77,2014-03,179
77,2014-04,84
77,2014-05,285
77,2014-06,165
77,2014-07,166
77,2014-08,140
77,2014-09,248
77,2014-10,119
77,2014-11,92
77,2014-12,151
77,2015-01,51
77,2015-02,53
77,2015-03,77
77,2015-04,60
77,2015-05,73
77,2015-06,142
77,2015-07,175
77,2015-08,150
77,2015-09,156
77,2015-10,110
77,2015-11,147
77,2015-12,279
77,2016-01,415
77,2016-02,427
77,2016-03,456
77,2016-04,419
77,2016-05,369
77,2016-06,879
77,2016-07,397
77,2016-08,357
77,2016-09,380
77,2016-10,439
77,2016-11,471
77,2016-12,1086
77,2017-01,1036
77,2017-02,759
77,2017-03,876
77,2017-04,850
77,2017-05,1049
77,2017-06,1155
77,2017-07,1134
77,2017-08,930
77,2017-09,1112
77,2017-10,1117
77,2017-11,1024
77,2017-12,1507
77,2018-01,537
77,2018-02,691
77,2018-03,793
77,2018-04,732
77,2018-05,713
77,2018-06,899
77,2018-07,1136
77,2018-08,301
77,2018-09,326
77,2018-10,330
77,2018-11,350
77,2018-12,906
77,2019-01,501
77,2019-02,485
77,2019-03,566
77,2019-04,576
77,2019-05,505
77,2019-06,331
77,2019-07,343
77,2019-08,297
77,2019-09,284
77,2019-10,347
78,2010-01,236
78,2010-02,480
78,2010-03,314
78,2010-04,678
78,2010-05,686
78,2010-06,515
78,2010-07,465
78,2010-08,753
78,2010-09,559
78,2010-10,874
78,2010-11,548
78,2010-12,1155
78,2011-01,556
78,2011-02,497
78,2011-03,985
78,2011-04,480
78,2011-05,617
78,2011-06,705
78,2011-07,659
78,2011-08,509
78,2011-09,579
78,2011-10,585
78,2011-11,605
78,2011-12,1222
78,2012-01,607
78,2012-02,1054
78,2012-03,1078
78,2012-04,892
78,2012-05,559
78,2012-06,568
78,2012-07,521
78,2012-08,482
78,2012-09,468
78,2012-10,450
78,2012-11,431
78,2012-12,664
78,2013-01,388
78,2013-02,414
78,2013-03,430
78,2013-04,444
78,2013-05,502
78,2013-06,555
78,2013-07,505
78,2013-08,402
78,2013-09,406
78,2013-10,401
78,2013-11,379
78,2013-12,653
78,2014-01,349
78,2014-02,325
78,2014-03,347
78,2014-04,355
78,2014-05,338
78,2014-06,357
78,2014-07,377
78,2014-08,489
78,2014-09,343
78,2014-10,344
78,2014-11,486
78,2014-12,657
78,2015-01,320
78,2015-02,302
78,2015-03,308
78,2015-04,323
78,2015-05,330
78,2015-06,329
78,2015-07,339
78,2015-08,301
78,2015-09,308
78,2015-10,310
78,2015-11,523
78,2015-12,517
78,2016-01,278
78,2016-02,266
78,2016-03,304
78,2016-04,279
78,2016-05,254
78,2016-06,279
78,2016-07,279
78,2016-08,402
78,2016-09,501
78,2016-10,510
78,2016-11,299
78,2016-12,590
78,2017-01,271
78,2017-02,440
78,2017-03,454
78,2017-04,498
78,2017-05,489
78,2017-06,546
78,2017-07,289
78,2017-08,277
78,2017-09,264
78,2017-10,284
78,2017-11,298
78,2017-12,620
78,2018-01,281
78,2018-02,446
78,2018-03,291
78,2018-04,285
78,2018-05,281
78,2018-06,548
78,2018-07,290
78,2018-08,275
78,2018-09,278
78,2018-10,282
78,2018-11,285
78,2018-12,465
78,2019-01,254
78,2019-02,270
78,2019-03,297
78,2019-04,267
78,2019-05,265
78,2019-06,474
78,2019-07,263
78,2019-08,228
78,2019-09,413
78,2019-10,270
79,2010-01,385
79,2010-02,201
79,2010-03,208
79,2010-04,232
79,2010-05,358
79,2010-06,424
79,2010-07,371
79,2010-08,230
79,2010-09,441
79,2010-10,532
79,2010-11,473
79,2010-12,644
79,2011-01,302
79,2011-02,300
79,2011-03,612
79,2011-04,468
79,2011-05,261
79,2011-06,299
79,2011-07,447
79,2011-08,259
79,2011-09,250
79,2011-10,292
79,2011-11,496
79,2011-12,561
79,2012-01,528
79,2012-02,302
79,2012-03,337
79,2012-04,319
79,2012-05,313
79,2012-06,558
79,2012-07,305
79,2012-08,320
79,2012-09,319
79,2012-10,305
79,2012-11,315
79,2012-12,521
79,2013-01,424
79,2013-02,491
79,2013-03,524
79,2013-04,346
79,2013-05,371
79,2013-06,422
79,2013-07,603
79,2013-08,359
79,2013-09,360
79,2013-10,369
79,2013-11,365
79,2013-12,619
79,2014-01,353
79,2014-02,342
79,2014-03,371
79,2014-04,364
79,2014-05,625
79,2014-06,341
79,2014-07,355
79,2014-08,311
79,2014-09,323
79,2014-10,505
79,2014-11,323
79,2014-12,514
79,2015-01,259
79,2015-02,264
79,2015-03,303
79,2015-04,344
79,2015-05,618
79,2015-06,441
79,2015-07,480
79,2015-08,419
79,2015-09,559
79,2015-10,1117
79,2015-11,912
79,2015-12,1085
79,2016-01,640
79,2016-02,1124
79,2016-03,588
79,2016-04,740
79,2016-05,623
79,2016-06,813
79,2016-07,889
79,2016-08,1217
79,2016-09,884
79,2016-10,902
79,2016-11,855
79,2016-12,1384
79,2017-01,927
79,2017-02,979
79,2017-03,1942
79,2017-04,1108
79,2017-05,1062
79,2017-06,1886
79,2017-07,1123
79,2017-08,2080
79,2017-09,1256
79,2017-10,1189
79,2017-11,1226
79,2017-12,2119
79,2018-01,1187
79,2018-02,2058
79,2018-03,1274
79,2018-04,1973
79,2018-05,1170
79,2018-06,1270
79,2018-07,1170
79,2018-08,1038
79,2018-09,1058
79,2018-10,1047
79,2018-11,975
79,2018-12,1910
79,2019-01,935
79,2019-02,940
79,2019-03,1767
79,2019-04,899
79,2019-05,936
79,2019-06,952
79,2019-07,971
79,2019-08,900
79,2019-09,1373
79,2019-10,1582
80,2010-01,797
80,2010-02,328
80,2010-03,782
80,2010-04,324
80,2010-05,544
80,2010-06,320
80,2010-07,345
80,2010-08,256
80,2010-09,354
80,2010-10,619
80,2010-11,373
80,2010-12,1097
80,2011-01,424
80,2011-02,419
80,2011-03,445
80,2011-04,488
80,2011-05,754
80,2011-06,402
80,2011-07,815
80,2011-08,385
80,2011-09,400
80,2011-10,438
80,2011-11,410
80,2011-12,1201
80,2012-01,454
80,2012-02,550
80,2012-03,1256
80,2012-04,561
80,2012-05,534
80,2012-06,546
80,2012-07,484
80,2012-08,493
80,2012-09,564
80,2012-10,471
80,2012-11,443
80,2012-12,1012
80,2013-01,427
80,2013-02,472
80,2013-03,546
80,2013-04,533
80,2013-05,518
80,2013-06,1213
80,2013-07,493
80,2013-08,990
80,2013-09,1023
80,2013-10,468
80,2013-11,362
80,2013-12,1091
80,2014-01,410
80,2014-02,465
80,2014-03,453
80,2014-04,426
80,2014-05,858
80,2014-06,432
80,2014-07,520
80,2014-08,395
80,2014-09,400
80,2014-10,840
80,2014-11,438
80,2014-12,1066
80,2015-01,453
80,2015-02,992
80,2015-03,471
80,2015-04,527
80,2015-05,397
80,2015-06,461
80,2015-07,490
80,2015-08,396
80,2015-09,500
80,2015-10,520
80,2015-11,458
80,2015-12,1038
80,2016-01,937
80,2016-02,1055
80,2016-03,856
80,2016-04,420
80,2016-05,632
80,2016-06,743
80,2016-07,439
80,2016-08,357
80,2016-09,488
80,2016-10,586
80,2016-11,527
80,2016-12,788
80,2017-01,374
80,2017-02,739
80,2017-03,514
80,2017-04,458
80,2017-05,929
80,2017-06,1130
80,2017-07,479
80,2017-08,774
80,2017-09,471
80,2017-10,979
80,2017-11,384
80,2017-12,688
80,2018-01,359
80,2018-02,413
80,2018-03,1114
80,2018-04,433
80,2018-05,422
80,2018-06,482
80,2018-07,436
80,2018-08,365
80,2018-09,455
80,2018-10,589
80,2018-11,523
80,2018-12,1091
80,2019-01,900
80,2019-02,923
80,2019-03,594
80,2019-04,586
80,2019-05,599
80,2019-06,527
80,2019-07,1234
80,2019-08,490
80,2019-09,514
80,2019-10,646
81,2010-01,609
81,2010-02,424
81,2010-03,273
81,2010-04,566
81,2010-05,834
81,2010-06,569
81,2010-07,954
81,2010-08,593
81,2010-09,688
81,2010-10,977
81,2010-11,985
81,2010-12,1144
81,2011-01,1178
81,2011-02,571
81,2011-03,696
81,2011-04,1498
81,2011-05,1625
81,2011-06,862
81,2011-07,938
81,2011-08,989
81,2011-09,979
81,2011-10,955
81,2011-11,1713
81,2011-12,2215
81,2012-01,856
81,2012-02,844
81,2012-03,911
81,2012-04,754
81,2012-05,836
81,2012-06,1016
81,2012-07,1631
81,2012-08,942
81,2012-09,988
81,2012-10,769
81,2012-11,724
81,2012-12,1325
81,2013-01,1478
81,2013-02,771
81,2013-03,1640
81,2013-04,635
81,2013-05,738
81,2013-06,737
81,2013-07,1036
81,2013-08,943
81,2013-09,646
81,2013-10,515
81,2013-11,551
81,2013-12,761
81,2014-01,739
81,2014-02,438
81,2014-03,408
81,2014-04,460
81,2014-05,444
81,2014-06,494
81,2014-07,530
81,2014-08,798
81,2014-09,507
81,2014-10,459
81,2014-11,893
81,2014-12,1210
81,2015-01,493
81,2015-02,708
81,2015-03,489
81,2015-04,385
81,2015-05,423
81,2015-06,689
81,2015-07,414
81,2015-08,374
81,2015-09,427
81,2015-10,381
81,2015-11,675
81,2015-12,657
81,2016-01,376
81,2016-02,544
81,2016-03,363
81,2016-04,331
81,2016-05,295
81,2016-06,477
81,2016-07,348
81,2016-08,288
81,2016-09,334
81,2016-10,290
81,2016-11,300
81,2016-12,468
81,2017-01,263
81,2017-02,295
81,2017-03,537
81,2017-04,260
81,2017-05,292
81,2017-06,307
81,2017-07,558
81,2017-08,355
81,2017-09,350
81,2017-10,325
81,2017-11,372
81,2017-12,747
81,2018-01,318
81,2018-02,312
81,2018-03,363
81,2018-04,618
81,2018-05,641
81,2018-06,381
81,2018-07,352
81,2018-08,584
81,2018-09,362
81,2018-10,328
81,2018-11,365
81,2018-12,517
81,2019-01,345
81,2019-02,536
81,2019-03,581
81,2019-04,549
81,2019-05,357
81,2019-06,356
81,2019-07,358
81,2019-08,682
81,2019-09,343
81,2019-10,346
82,2010-01,915
82,2010-02,691
82,2010-03,365
82,2010-04,393
82,2010-05,427
82,2010-06,519
82,2010-07,1245
82,2010-08,534
82,2010-09,691
82,2010-10,747
82,2010-11,766
82,2010-12,1693
82,2011-01,753
82,2011-02,782
82,2011-03,902
82,2011-04,842
82,2011-05,1794
82,2011-06,919
82,2011-07,931
82,2011-08,827
82,2011-09,940
82,2011-10,1641
82,2011-11,943
82,2011-12,2368
82,2012-01,1877
82,2012-02,1590
82,2012-03,1938
82,2012-04,801
82,2012-05,779
82,2012-06,2025
82,2012-07,913
82,2012-08,855
82,2012-09,1931
82,2012-10,885
82,2012-11,831
82,2012-12,791
82,2013-01,748
82,2013-02,803
82,2013-03,810
82,2013-04,1763
82,2013-05,798
82,2013-06,823
82,2013-07,863
82,2013-08,745
82,2013-09,1685
82,2013-10,823
82,2013-11,814
82,2013-12,1410
82,2014-01,727
82,2014-02,754
82,2014-03,797
82,2014-04,1693
82,2014-05,757
82,2014-06,1796
82,2014-07,890
82,2014-08,752
82,2014-09,879
82,2014-10,2001
82,2014-11,861
82,2014-12,1555
82,2015-01,875
82,2015-02,838
82,2015-03,894
82,2015-04,902
82,2015-05,1579
82,2015-06,900
82,2015-07,968
82,2015-08,1726
82,2015-09,942
82,2015-10,948
82,2015-11,852
82,2015-12,1910
82,2016-01,783
82,2016-02,758
82,2016-03,823
82,2016-04,779
82,2016-05,716
82,2016-06,1502
82,2016-07,1838
82,2016-08,1239
82,2016-09,810
82,2016-10,816
82,2016-11,762
82,2016-12,2017
82,2017-01,742
82,2017-02,1406
82,2017-03,1877
82,2017-04,1489
82,2017-05,751
82,2017-06,868
82,2017-07,852
82,2017-08,803
82,2017-09,886
82,2017-10,836
82,2017-11,871
82,2017-12,2402
82,2018-01,1439
82,2018-02,846
82,2018-03,953
82,2018-04,870
82,2018-05,792
82,2018-06,922
82,2018-07,890
82,2018-08,819
82,2018-09,1962
82,2018-10,1639
82,2018-11,918
82,2018-12,2349
82,2019-01,845
82,2019-02,1560
82,2019-03,941
82,2019-04,1627
82,2019-05,869
82,2019-06,1667
82,2019-07,943
82,2019-08,1547
82,2019-09,833
82,2019-10,958
83,2010-01,997
83,2010-02,1427
83,2010-03,906
83,2010-04,1036
83,2010-05,889
83,2010-06,889
83,2010-07,935
83,2010-08,1556
83,2010-09,1016
83,2010-10,1742
83,2010-11,963
83,2010-12,2079
83,2011-01,925
83,2011-02,1467
83,2011-03,1693
83,2011-04,911
83,2011-05,586
83,2011-06,1173
83,2011-07,1612
83,2011-08,851
83,2011-09,1140
83,2011-10,809
83,2011-11,1077
83,2011-12,2519
83,2012-01,2192
83,2012-02,812
83,2012-03,2264
83,2012-04,1034
83,2012-05,842
83,2012-06,2216
83,2012-07,987
83,2012-08,914
83,2012-09,1052
83,2012-10,847
83,2012-11,871
83,2012-12,2095
83,2013-01,776
83,2013-02,755
83,2013-03,930
83,2013-04,737
83,2013-05,422
83,2013-06,582
83,2013-07,768
83,2013-08,1431
83,2013-09,668
83,2013-10,663
83,2013-11,873
83,2013-12,1347
83,2014-01,601
83,2014-02,512
83,2014-03,658
83,2014-04,1310
83,2014-05,569
83,2014-06,707
83,2014-07,721
83,2014-08,848
83,2014-09,923
83,2014-10,112
83,2014-11,138
83,2014-12,318
83,2015-01,318
83,2015-02,551
83,2015-03,298
83,2015-04,537
83,2015-05,383
83,2015-06,247
83,2015-07,354
83,2015-08,506
83,2015-09,433
83,2015-10,312
83,2015-11,352
83,2015-12,785
83,2016-01,343
83,2016-02,407
83,2016-03,509
83,2016-04,322
83,2016-05,429
83,2016-06,305
83,2016-07,557
83,2016-08,286
83,2016-09,208
83,2016-10,199
83,2016-11,367
83,2016-12,541
83,2017-01,310
83,2017-02,562
83,2017-03,281
83,2017-04,324
83,2017-05,437
83,2017-06,333
83,2017-07,271
83,2017-08,233
83,2017-09,238
83,2017-10,215
83,2017-11,214
83,2017-12,467
83,2018-01,249
83,2018-02,218
83,2018-03,247
83,2018-04,241
83,2018-05,173
83,2018-06,180
83,2018-07,323
83,2018-08,137
83,2018-09,182
83,2018-10,331
83,2018-11,264
83,2018-12,395
83,2019-01,392
83,2019-02,350
83,2019-03,345
83,2019-04,273
83,2019-05,110
83,2019-06,138
83,2019-07,109
83,2019-08,152
83,2019-09,227
83,2019-10,129
84,2010-08,1915
84,2010-09,2302
84,2010-10,1624
84,2010-11,1395
84,2010-12,3694
84,2011-01,2473
84,2011-02,4124
84,2011-03,2707
84,2011-04,2725
84,2011-05,2978
84,2011-06,6776
84,2011-07,4398
84,2011-08,7681
84,2011-09,6776
84,2011-10,3342
84,2011-11,3054
84,2011-12,7638
84,2012-01,3664
84,2012-02,3769
84,2012-03,4218
84,2012-04,3273
84,2012-05,3215
84,2012-06,3211
84,2012-07,5179
84,2012-08,2809
84,2012-09,5533
84,2012-10,2388
84,2012-11,2590
84,2012-12,4050
84,2013-01,2652
84,2013-02,3098
84,2013-03,5587
84,2013-04,1098
84,2013-05,984
84,2013-06,1029
84,2013-07,971
84,2013-08,1488
84,2013-09,2057
84,2013-10,1030
84,2013-11,1725
84,2013-12,2218
84,2014-01,974
84,2014-02,976
84,2014-03,876
84,2014-04,2162
84,2014-05,770
84,2014-06,783
84,2014-07,804
84,2014-08,778
84,2014-09,967
84,2014-10,1452
84,2014-11,859
84,2014-12,2174
84,2015-01,1032
84,2015-02,2134
84,2015-03,1973
84,2015-04,968
84,2015-05,2007
84,2015-06,1807
84,2015-07,945
84,2015-08,1554
84,2015-09,1006
84,2015-10,1955
84,2015-11,965
84,2015-12,1494
84,2016-01,1486
84,2016-02,809
84,2016-03,1966
84,2016-04,748
84,2016-05,709
84,2016-06,847
84,2016-07,868
84,2016-08,749
84,2016-09,862
84,2016-10,726
84,2016-11,739
84,2016-12,1228
84,2017-01,516
84,2017-02,1044
84,2017-03,672
84,2017-04,610
84,2017-05,480
84,2017-06,591
84,2017-07,1614
84,2017-08,805
84,2017-09,837
84,2017-10,635
84,2017-11,920
84,2017-12,2678
84,2018-01,818
84,2018-02,844
84,2018-03,1958
84,2018-04,913
84,2018-05,896
84,2018-06,998
84,2018-07,970
84,2018-08,1486
84,2018-09,921
84,2018-10,995
84,2018-11,1141
84,2018-12,1973
84,2019-01,1449
84,2019-02,1678
84,2019-03,1029
84,2019-04,1004
84,2019-05,1793
84,2019-06,953
84,2019-07,1034
84,2019-08,2099
84,2019-09,952
84,2019-10,1113
