商品ID,日付,割引率
80,2011-03,0
80,2011-04,0
80,2011-05,10
80,2011-06,0
80,2011-07,20
80,2011-08,0
80,2011-09,0
80,2011-10,0
80,2011-11,0
80,2011-12,50
80,2012-01,0
80,2012-02,0
80,2012-03,20
80,2012-04,0
80,2012-05,0
80,2012-06,0
80,2012-07,0
80,2012-08,0
80,2012-09,0
80,2012-10,0
80,2012-11,0
80,2012-12,20
80,2013-01,0
80,2013-02,0
80,2013-03,0
80,2013-04,0
80,2013-05,0
80,2013-06,20
80,2013-07,0
80,2013-08,20
80,2013-09,20
80,2013-10,0
80,2013-11,0
80,2013-12,30
80,2014-01,0
80,2014-02,0
80,2014-03,0
80,2014-04,0
80,2014-05,10
80,2014-06,0
80,2014-07,0
80,2014-08,0
80,2014-09,0
80,2014-10,10
80,2014-11,0
80,2014-12,30
80,2015-01,0
80,2015-02,20
80,2015-03,0
80,2015-04,0
80,2015-05,0
80,2015-06,0
80,2015-07,0
80,2015-08,0
80,2015-09,0
80,2015-10,0
80,2015-11,0
80,2015-12,20
80,2016-01,20
80,2016-02,20
80,2016-03,10
80,2016-04,0
80,2016-05,10
80,2016-06,20
80,2016-07,0
80,2016-08,0
80,2016-09,0
80,2016-10,0
80,2016-11,0
80,2016-12,10
80,2017-01,0
80,2017-02,10
80,2017-03,0
80,2017-04,0
80,2017-05,20
80,2017-06,20
80,2017-07,0
80,2017-08,10
80,2017-09,0
80,2017-10,20
80,2017-11,0
80,2017-12,20
80,2018-01,0
80,2018-02,0
80,2018-03,20
80,2018-04,0
80,2018-05,0
80,2018-06,0
80,2018-07,0
80,2018-08,0
80,2018-09,0
80,2018-10,0
80,2018-11,0
80,2018-12,30
80,2019-01,20
80,2019-02,10
80,2019-03,0
80,2019-04,0
80,2019-05,0
80,2019-06,0
80,2019-07,20
80,2019-08,0
80,2019-09,0
80,2019-10,0
81,2010-01,10
81,2010-02,20
81,2010-03,0
81,2010-04,10
81,2010-05,20
81,2010-06,0
81,2010-07,10
81,2010-08,0
81,2010-09,0
81,2010-10,20
81,2010-11,10
81,2010-12,20
81,2011-01,20
81,2011-02,0
81,2011-03,0
81,2011-04,20
81,2011-05,20
81,2011-06,0
81,2011-07,0
81,2011-08,0
81,2011-09,0
81,2011-10,0
81,2011-11,20
81,2011-12,50
81,2012-01,0
81,2012-02,0
81,2012-03,0
81,2012-04,0
81,2012-05,0
81,2012-06,0
81,2012-07,20
81,2012-08,0
81,2012-09,0
81,2012-10,0
81,2012-11,0
81,2012-12,20
81,2013-01,20
81,2013-02,0
81,2013-03,20
81,2013-04,0
81,2013-05,0
81,2013-06,0
81,2013-07,10
81,2013-08,10
81,2013-09,0
81,2013-10,0
81,2013-11,0
81,2013-12,10
81,2014-01,20
81,2014-02,0
81,2014-03,0
81,2014-04,0
81,2014-05,0
81,2014-06,0
81,2014-07,0
81,2014-08,10
81,2014-09,0
81,2014-10,0
81,2014-11,20
81,2014-12,50
81,2015-01,0
81,2015-02,10
81,2015-03,0
81,2015-04,0
81,2015-05,0
81,2015-06,10
81,2015-07,0
81,2015-08,0
81,2015-09,0
81,2015-10,0
81,2015-11,20
81,2015-12,20
81,2016-01,0
81,2016-02,10
81,2016-03,0
81,2016-04,0
81,2016-05,0
81,2016-06,10
81,2016-07,0
81,2016-08,0
81,2016-09,0
81,2016-10,0
81,2016-11,0
81,2016-12,10
81,2017-01,0
81,2017-02,0
81,2017-03,20
81,2017-04,0
81,2017-05,0
81,2017-06,0
81,2017-07,20
81,2017-08,0
81,2017-09,0
81,2017-10,0
81,2017-11,0
81,2017-12,50
81,2018-01,0
81,2018-02,0
81,2018-03,0
81,2018-04,20
81,2018-05,20
81,2018-06,0
81,2018-07,0
81,2018-08,10
81,2018-09,0
81,2018-10,0
81,2018-11,0
81,2018-12,10
81,2019-01,0
81,2019-02,10
81,2019-03,10
81,2019-04,10
81,2019-05,0
81,2019-06,0
81,2019-07,0
81,2019-08,20
81,2019-09,0
81,2019-10,0
82,2010-01,10
82,2010-02,10
82,2010-03,0
82,2010-04,0
82,2010-05,0
82,2010-06,0
82,2010-07,20
82,2010-08,0
82,2010-09,0
82,2010-10,0
82,2010-11,0
82,2010-12,20
82,2011-01,0
82,2011-02,0
82,2011-03,0
82,2011-04,0
82,2011-05,20
82,2011-06,0
82,2011-07,0
82,2011-08,0
82,2011-09,0
82,2011-10,10
82,2011-11,0
82,2011-12,40
82,2012-01,20
82,2012-02,10
82,2012-03,20
82,2012-04,0
82,2012-05,0
82,2012-06,20
82,2012-07,0
82,2012-08,0
82,2012-09,20
82,2012-10,0
82,2012-11,0
82,2012-12,0
82,2013-01,0
82,2013-02,0
82,2013-03,0
82,2013-04,20
82,2013-05,0
82,2013-06,0
82,2013-07,0
82,2013-08,0
82,2013-09,20
82,2013-10,0
82,2013-11,0
82,2013-12,10
82,2014-01,0
82,2014-02,0
82,2014-03,0
82,2014-04,20
82,2014-05,0
82,2014-06,20
82,2014-07,0
82,2014-08,0
82,2014-09,0
82,2014-10,20
82,2014-11,0
82,2014-12,10
82,2015-01,0
82,2015-02,0
82,2015-03,0
82,2015-04,0
82,2015-05,10
82,2015-06,0
82,2015-07,0
82,2015-08,20
82,2015-09,0
82,2015-10,0
82,2015-11,0
82,2015-12,20
82,2016-01,0
82,2016-02,0
82,2016-03,0
82,2016-04,0
82,2016-05,0
82,2016-06,10
82,2016-07,20
82,2016-08,10
82,2016-09,0
82,2016-10,0
82,2016-11,0
82,2016-12,40
82,2017-01,0
82,2017-02,10
82,2017-03,20
82,2017-04,10
82,2017-05,0
82,2017-06,0
82,2017-07,0
82,2017-08,0
82,2017-09,0
82,2017-10,0
82,2017-11,0
82,2017-12,50
82,2018-01,10
82,2018-02,0
82,2018-03,0
82,2018-04,0
82,2018-05,0
82,2018-06,0
82,2018-07,0
82,2018-08,0
82,2018-09,20
82,2018-10,10
82,2018-11,0
82,2018-12,40
82,2019-01,0
82,2019-02,10
82,2019-03,0
82,2019-04,10
82,2019-05,0
82,2019-06,10
82,2019-07,0
82,2019-08,10
82,2019-09,0
82,2019-10,0
83,2010-01,0
83,2010-02,20
83,2010-03,0
83,2010-04,0
83,2010-05,0
83,2010-06,0
83,2010-07,0
83,2010-08,10
83,2010-09,0
83,2010-10,10
83,2010-11,0
83,2010-12,20
83,2011-01,0
83,2011-02,10
83,2011-03,10
83,2011-04,0
83,2011-05,0
83,2011-06,10
83,2011-07,20
83,2011-08,0
83,2011-09,0
83,2011-10,0
83,2011-11,0
83,2011-12,30
83,2012-01,10
83,2012-02,0
83,2012-03,20
83,2012-04,0
83,2012-05,0
83,2012-06,20
83,2012-07,0
83,2012-08,0
83,2012-09,0
83,2012-10,0
83,2012-11,0
83,2012-12,20
83,2013-01,0
83,2013-02,0
83,2013-03,0
83,2013-04,0
83,2013-05,0
83,2013-06,0
83,2013-07,0
83,2013-08,20
83,2013-09,0
83,2013-10,0
83,2013-11,0
83,2013-12,10
83,2014-01,0
83,2014-02,0
83,2014-03,0
83,2014-04,20
83,2014-05,0
83,2014-06,0
83,2014-07,0
83,2014-08,0
83,2014-09,0
83,2014-10,0
83,2014-11,0
83,2014-12,20
83,2015-01,0
83,2015-02,20
83,2015-03,0
83,2015-04,10
83,2015-05,0
83,2015-06,0
83,2015-07,0
83,2015-08,10
83,2015-09,0
83,2015-10,0
83,2015-11,0
83,2015-12,20
83,2016-01,0
83,2016-02,0
83,2016-03,10
83,2016-04,0
83,2016-05,20
83,2016-06,0
83,2016-07,10
83,2016-08,0
83,2016-09,0
83,2016-10,0
83,2016-11,10
83,2016-12,20
83,2017-01,0
83,2017-02,10
83,2017-03,0
83,2017-04,0
83,2017-05,20
83,2017-06,0
83,2017-07,0
83,2017-08,0
83,2017-09,0
83,2017-10,0
83,2017-11,0
83,2017-12,20
83,2018-01,0
83,2018-02,0
83,2018-03,0
83,2018-04,0
83,2018-05,0
83,2018-06,0
83,2018-07,10
83,2018-08,0
83,2018-09,0
83,2018-10,10
83,2018-11,20
83,2018-12,30
83,2019-01,20
83,2019-02,10
83,2019-03,10
83,2019-04,10
83,2019-05,0
83,2019-06,0
83,2019-07,0
83,2019-08,0
83,2019-09,0
83,2019-10,0
84,2010-08,0
84,2010-09,0
84,2010-10,0
84,2010-11,0
84,2010-12,30
84,2011-01,10
84,2011-02,20
84,2011-03,0
84,2011-04,0
84,2011-05,0
84,2011-06,10
84,2011-07,0
84,2011-08,10
84,2011-09,10
84,2011-10,0
84,2011-11,0
84,2011-12,20
84,2012-01,0
84,2012-02,0
84,2012-03,0
84,2012-04,0
84,2012-05,0
84,2012-06,0
84,2012-07,20
84,2012-08,0
84,2012-09,20
84,2012-10,0
84,2012-11,0
84,2012-12,10
84,2013-01,0
84,2013-02,0
84,2013-03,10
84,2013-04,0
84,2013-05,0
84,2013-06,0
84,2013-07,0
84,2013-08,10
84,2013-09,20
84,2013-10,0
84,2013-11,10
84,2013-12,30
84,2014-01,0
84,2014-02,0
84,2014-03,0
84,2014-04,20
84,2014-05,0
84,2014-06,0
84,2014-07,0
84,2014-08,0
84,2014-09,0
84,2014-10,10
84,2014-11,0
84,2014-12,20
84,2015-01,0
84,2015-02,30
84,2015-03,10
84,2015-04,0
84,2015-05,20
84,2015-06,10
84,2015-07,0
84,2015-08,20
84,2015-09,0
84,2015-10,30
84,2015-11,0
84,2015-12,10
84,2016-01,10
84,2016-02,0
84,2016-03,20
84,2016-04,0
84,2016-05,0
84,2016-06,0
84,2016-07,0
84,2016-08,0
84,2016-09,0
84,2016-10,0
84,2016-11,0
84,2016-12,30
84,2017-01,0
84,2017-02,10
84,2017-03,0
84,2017-04,0
84,2017-05,0
84,2017-06,0
84,2017-07,20
84,2017-08,0
84,2017-09,0
84,2017-10,0
84,2017-11,0
84,2017-12,60
84,2018-01,0
84,2018-02,0
84,2018-03,20
84,2018-04,0
84,2018-05,0
84,2018-06,0
84,2018-07,0
84,2018-08,10
84,2018-09,0
84,2018-10,0
84,2018-11,0
84,2018-12,30
84,2019-01,10
84,2019-02,10
84,2019-03,0
84,2019-04,0
84,2019-05,10
84,2019-06,0
84,2019-07,0
84,2019-08,20
84,2019-09,0
84,2019-10,0
